# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-09-03 16:49:45 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09506000 VERDE RIVER NEAR CAMP VERDE, AZ
# -----------------------------------------------------------------------------------
#
# Data provided for site 09506000
#            TS   parameter     Description
#          6767       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	6767_00060	6767_00060_cd
USGS	09506000	2020-07-19 07:45	MST	40.4	P
USGS	09506000	2020-07-19 08:00	MST	40.4	P
USGS	09506000	2020-07-19 08:15	MST	41.1	P
USGS	09506000	2020-07-19 08:30	MST	41.1	P
USGS	09506000	2020-07-19 08:45	MST	41.1	P
USGS	09506000	2020-07-19 09:00	MST	41.1	P
USGS	09506000	2020-07-19 09:15	MST	41.1	P
USGS	09506000	2020-07-19 09:30	MST	41.7	P
USGS	09506000	2020-07-19 09:45	MST	41.7	P
USGS	09506000	2020-07-19 10:00	MST	41.7	P
USGS	09506000	2020-07-19 10:15	MST	42.4	P
USGS	09506000	2020-07-19 10:30	MST	42.4	P
USGS	09506000	2020-07-19 10:45	MST	42.4	P
USGS	09506000	2020-07-19 11:00	MST	42.4	P
USGS	09506000	2020-07-19 11:15	MST	42.4	P
USGS	09506000	2020-07-19 11:30	MST	42.4	P
USGS	09506000	2020-07-19 11:45	MST	42.4	P
USGS	09506000	2020-07-19 12:00	MST	43.0	P
USGS	09506000	2020-07-19 12:15	MST	43.0	P
USGS	09506000	2020-07-19 12:30	MST	43.0	P
USGS	09506000	2020-07-19 12:45	MST	43.0	P
USGS	09506000	2020-07-19 13:00	MST	43.1	P
USGS	09506000	2020-07-19 13:15	MST	43.7	P
USGS	09506000	2020-07-19 13:30	MST	43.7	P
USGS	09506000	2020-07-19 13:45	MST	43.7	P
USGS	09506000	2020-07-19 14:00	MST	43.7	P
USGS	09506000	2020-07-19 14:15	MST	43.7	P
USGS	09506000	2020-07-19 14:30	MST	43.7	P
USGS	09506000	2020-07-19 14:45	MST	43.7	P
USGS	09506000	2020-07-19 15:00	MST	43.7	P
USGS	09506000	2020-07-19 15:15	MST	43.1	P
USGS	09506000	2020-07-19 15:30	MST	43.7	P
USGS	09506000	2020-07-19 15:45	MST	43.7	P
USGS	09506000	2020-07-19 16:00	MST	43.7	P
USGS	09506000	2020-07-19 16:15	MST	43.7	P
USGS	09506000	2020-07-19 16:30	MST	43.7	P
USGS	09506000	2020-07-19 16:45	MST	43.7	P
USGS	09506000	2020-07-19 17:00	MST	43.7	P
USGS	09506000	2020-07-19 17:15	MST	43.7	P
USGS	09506000	2020-07-19 17:30	MST	43.7	P
USGS	09506000	2020-07-19 17:45	MST	43.7	P
USGS	09506000	2020-07-19 18:00	MST	43.7	P
USGS	09506000	2020-07-19 18:15	MST	43.7	P
USGS	09506000	2020-07-19 18:30	MST	43.7	P
USGS	09506000	2020-07-19 18:45	MST	43.7	P
USGS	09506000	2020-07-19 19:00	MST	43.1	P
USGS	09506000	2020-07-19 19:15	MST	43.1	P
USGS	09506000	2020-07-19 19:30	MST	43.1	P
USGS	09506000	2020-07-19 19:45	MST	43.1	P
USGS	09506000	2020-07-19 20:00	MST	43.1	P
USGS	09506000	2020-07-19 20:15	MST	43.1	P
USGS	09506000	2020-07-19 20:30	MST	43.1	P
USGS	09506000	2020-07-19 20:45	MST	43.1	P
USGS	09506000	2020-07-19 21:00	MST	43.1	P
USGS	09506000	2020-07-19 21:15	MST	43.1	P
USGS	09506000	2020-07-19 21:30	MST	42.4	P
USGS	09506000	2020-07-19 21:45	MST	42.4	P
USGS	09506000	2020-07-19 22:00	MST	42.4	P
USGS	09506000	2020-07-19 22:15	MST	42.4	P
USGS	09506000	2020-07-19 22:30	MST	42.4	P
USGS	09506000	2020-07-19 22:45	MST	42.4	P
USGS	09506000	2020-07-19 23:00	MST	42.4	P
USGS	09506000	2020-07-19 23:15	MST	42.4	P
USGS	09506000	2020-07-19 23:30	MST	42.4	P
USGS	09506000	2020-07-19 23:45	MST	42.4	P
USGS	09506000	2020-07-20 00:00	MST	42.4	P
USGS	09506000	2020-07-20 00:15	MST	42.4	P
USGS	09506000	2020-07-20 00:30	MST	42.4	P
USGS	09506000	2020-07-20 00:45	MST	42.4	P
USGS	09506000	2020-07-20 01:00	MST	42.4	P
USGS	09506000	2020-07-20 01:15	MST	42.4	P
USGS	09506000	2020-07-20 01:30	MST	42.4	P
USGS	09506000	2020-07-20 01:45	MST	42.4	P
USGS	09506000	2020-07-20 02:00	MST	42.4	P
USGS	09506000	2020-07-20 02:15	MST	42.4	P
USGS	09506000	2020-07-20 02:30	MST	42.4	P
USGS	09506000	2020-07-20 02:45	MST	42.4	P
USGS	09506000	2020-07-20 03:00	MST	42.4	P
USGS	09506000	2020-07-20 03:15	MST	42.4	P
USGS	09506000	2020-07-20 03:30	MST	42.4	P
USGS	09506000	2020-07-20 03:45	MST	42.4	P
USGS	09506000	2020-07-20 04:00	MST	42.4	P
USGS	09506000	2020-07-20 04:15	MST	42.4	P
USGS	09506000	2020-07-20 04:30	MST	42.4	P
USGS	09506000	2020-07-20 04:45	MST	42.4	P
USGS	09506000	2020-07-20 05:00	MST	42.4	P
USGS	09506000	2020-07-20 05:15	MST	42.4	P
USGS	09506000	2020-07-20 05:30	MST	42.4	P
USGS	09506000	2020-07-20 05:45	MST	42.4	P
USGS	09506000	2020-07-20 06:00	MST	42.4	P
USGS	09506000	2020-07-20 06:15	MST	42.4	P
USGS	09506000	2020-07-20 06:30	MST	42.4	P
USGS	09506000	2020-07-20 06:45	MST	42.4	P
USGS	09506000	2020-07-20 07:00	MST	42.4	P
USGS	09506000	2020-07-20 07:15	MST	42.4	P
USGS	09506000	2020-07-20 07:30	MST	42.4	P
USGS	09506000	2020-07-20 07:45	MST	42.4	P
USGS	09506000	2020-07-20 08:00	MST	42.4	P
USGS	09506000	2020-07-20 08:15	MST	42.4	P
USGS	09506000	2020-07-20 08:30	MST	43.1	P
USGS	09506000	2020-07-20 08:45	MST	43.1	P
USGS	09506000	2020-07-20 09:00	MST	43.1	P
USGS	09506000	2020-07-20 09:15	MST	43.1	P
USGS	09506000	2020-07-20 09:30	MST	43.1	P
USGS	09506000	2020-07-20 09:45	MST	43.1	P
USGS	09506000	2020-07-20 10:00	MST	43.1	P
USGS	09506000	2020-07-20 10:15	MST	43.1	P
USGS	09506000	2020-07-20 10:30	MST	43.1	P
USGS	09506000	2020-07-20 10:45	MST	43.1	P
USGS	09506000	2020-07-20 11:00	MST	43.1	P
USGS	09506000	2020-07-20 11:15	MST	43.1	P
USGS	09506000	2020-07-20 11:30	MST	43.1	P
USGS	09506000	2020-07-20 11:45	MST	43.1	P
USGS	09506000	2020-07-20 12:00	MST	43.1	P
USGS	09506000	2020-07-20 12:15	MST	43.1	P
USGS	09506000	2020-07-20 12:30	MST	43.1	P
USGS	09506000	2020-07-20 12:45	MST	43.1	P
USGS	09506000	2020-07-20 13:00	MST	43.1	P
USGS	09506000	2020-07-20 13:15	MST	43.1	P
USGS	09506000	2020-07-20 13:30	MST	43.1	P
USGS	09506000	2020-07-20 13:45	MST	43.1	P
USGS	09506000	2020-07-20 14:00	MST	43.1	P
USGS	09506000	2020-07-20 14:15	MST	43.1	P
USGS	09506000	2020-07-20 14:30	MST	43.1	P
USGS	09506000	2020-07-20 14:45	MST	43.7	P
USGS	09506000	2020-07-20 15:00	MST	43.1	P
USGS	09506000	2020-07-20 15:15	MST	43.7	P
USGS	09506000	2020-07-20 15:30	MST	43.7	P
USGS	09506000	2020-07-20 15:45	MST	43.7	P
USGS	09506000	2020-07-20 16:00	MST	43.7	P
USGS	09506000	2020-07-20 16:15	MST	43.7	P
USGS	09506000	2020-07-20 16:30	MST	43.7	P
USGS	09506000	2020-07-20 16:45	MST	43.7	P
USGS	09506000	2020-07-20 17:00	MST	43.7	P
USGS	09506000	2020-07-20 17:15	MST	43.7	P
USGS	09506000	2020-07-20 17:30	MST	43.7	P
USGS	09506000	2020-07-20 17:45	MST	44.4	P
USGS	09506000	2020-07-20 18:00	MST	44.4	P
USGS	09506000	2020-07-20 18:15	MST	44.4	P
USGS	09506000	2020-07-20 18:30	MST	44.4	P
USGS	09506000	2020-07-20 18:45	MST	44.4	P
USGS	09506000	2020-07-20 19:00	MST	44.4	P
USGS	09506000	2020-07-20 19:15	MST	44.4	P
USGS	09506000	2020-07-20 19:30	MST	43.7	P
USGS	09506000	2020-07-20 19:45	MST	43.7	P
USGS	09506000	2020-07-20 20:00	MST	43.7	P
USGS	09506000	2020-07-20 20:15	MST	43.7	P
USGS	09506000	2020-07-20 20:30	MST	43.7	P
USGS	09506000	2020-07-20 20:45	MST	43.7	P
USGS	09506000	2020-07-20 21:00	MST	43.1	P
USGS	09506000	2020-07-20 21:15	MST	43.1	P
USGS	09506000	2020-07-20 21:30	MST	42.4	P
USGS	09506000	2020-07-20 21:45	MST	42.4	P
USGS	09506000	2020-07-20 22:00	MST	42.4	P
USGS	09506000	2020-07-20 22:15	MST	42.4	P
USGS	09506000	2020-07-20 22:30	MST	42.4	P
USGS	09506000	2020-07-20 22:45	MST	41.7	P
USGS	09506000	2020-07-20 23:00	MST	41.7	P
USGS	09506000	2020-07-20 23:15	MST	41.1	P
USGS	09506000	2020-07-20 23:30	MST	41.1	P
USGS	09506000	2020-07-20 23:45	MST	41.1	P
USGS	09506000	2020-07-21 00:00	MST	41.1	P
USGS	09506000	2020-07-21 00:15	MST	41.1	P
USGS	09506000	2020-07-21 00:30	MST	40.4	P
USGS	09506000	2020-07-21 00:45	MST	40.4	P
USGS	09506000	2020-07-21 01:00	MST	40.4	P
USGS	09506000	2020-07-21 01:15	MST	40.4	P
USGS	09506000	2020-07-21 01:30	MST	39.8	P
USGS	09506000	2020-07-21 01:45	MST	39.8	P
USGS	09506000	2020-07-21 02:00	MST	39.8	P
USGS	09506000	2020-07-21 02:15	MST	39.8	P
USGS	09506000	2020-07-21 02:30	MST	39.8	P
USGS	09506000	2020-07-21 02:45	MST	39.8	P
USGS	09506000	2020-07-21 03:00	MST	39.8	P
USGS	09506000	2020-07-21 03:15	MST	39.8	P
USGS	09506000	2020-07-21 03:30	MST	39.8	P
USGS	09506000	2020-07-21 03:45	MST	39.2	P
USGS	09506000	2020-07-21 04:00	MST	39.2	P
USGS	09506000	2020-07-21 04:15	MST	39.2	P
USGS	09506000	2020-07-21 04:30	MST	39.2	P
USGS	09506000	2020-07-21 04:45	MST	39.2	P
USGS	09506000	2020-07-21 05:00	MST	39.2	P
USGS	09506000	2020-07-21 05:15	MST	39.2	P
USGS	09506000	2020-07-21 05:30	MST	39.2	P
USGS	09506000	2020-07-21 05:45	MST	39.2	P
USGS	09506000	2020-07-21 06:00	MST	38.6	P
USGS	09506000	2020-07-21 06:15	MST	38.6	P
USGS	09506000	2020-07-21 06:30	MST	38.6	P
USGS	09506000	2020-07-21 06:45	MST	38.6	P
USGS	09506000	2020-07-21 07:00	MST	38.6	P
USGS	09506000	2020-07-21 07:15	MST	38.6	P
USGS	09506000	2020-07-21 07:30	MST	38.6	P
USGS	09506000	2020-07-21 07:45	MST	38.6	P
USGS	09506000	2020-07-21 08:00	MST	38.6	P
USGS	09506000	2020-07-21 08:15	MST	38.6	P
USGS	09506000	2020-07-21 08:30	MST	38.6	P
USGS	09506000	2020-07-21 08:45	MST	38.6	P
USGS	09506000	2020-07-21 09:00	MST	38.6	P
USGS	09506000	2020-07-21 09:15	MST	38.6	P
USGS	09506000	2020-07-21 09:30	MST	38.6	P
USGS	09506000	2020-07-21 09:45	MST	38.6	P
USGS	09506000	2020-07-21 10:00	MST	38.6	P
USGS	09506000	2020-07-21 10:15	MST	38.6	P
USGS	09506000	2020-07-21 10:30	MST	38.6	P
USGS	09506000	2020-07-21 10:45	MST	38.6	P
USGS	09506000	2020-07-21 11:00	MST	39.2	P
USGS	09506000	2020-07-21 11:15	MST	39.2	P
USGS	09506000	2020-07-21 11:30	MST	39.2	P
USGS	09506000	2020-07-21 11:45	MST	39.2	P
USGS	09506000	2020-07-21 12:00	MST	39.2	P
USGS	09506000	2020-07-21 12:15	MST	39.8	P
USGS	09506000	2020-07-21 12:30	MST	39.8	P
USGS	09506000	2020-07-21 12:45	MST	39.8	P
USGS	09506000	2020-07-21 13:00	MST	39.8	P
USGS	09506000	2020-07-21 13:15	MST	39.8	P
USGS	09506000	2020-07-21 13:30	MST	39.8	P
USGS	09506000	2020-07-21 13:45	MST	39.8	P
USGS	09506000	2020-07-21 14:00	MST	39.8	P
USGS	09506000	2020-07-21 14:15	MST	39.8	P
USGS	09506000	2020-07-21 14:30	MST	39.8	P
USGS	09506000	2020-07-21 14:45	MST	39.8	P
USGS	09506000	2020-07-21 15:00	MST	39.8	P
USGS	09506000	2020-07-21 15:15	MST	40.5	P
USGS	09506000	2020-07-21 15:30	MST	39.8	P
USGS	09506000	2020-07-21 15:45	MST	39.8	P
USGS	09506000	2020-07-21 16:00	MST	39.8	P
USGS	09506000	2020-07-21 16:15	MST	40.5	P
USGS	09506000	2020-07-21 16:30	MST	39.8	P
USGS	09506000	2020-07-21 16:45	MST	39.8	P
USGS	09506000	2020-07-21 17:00	MST	40.5	P
USGS	09506000	2020-07-21 17:15	MST	40.5	P
USGS	09506000	2020-07-21 17:30	MST	40.5	P
USGS	09506000	2020-07-21 17:45	MST	39.8	P
USGS	09506000	2020-07-21 18:00	MST	40.5	P
USGS	09506000	2020-07-21 18:15	MST	40.5	P
USGS	09506000	2020-07-21 18:30	MST	40.5	P
USGS	09506000	2020-07-21 18:45	MST	40.5	P
USGS	09506000	2020-07-21 19:00	MST	39.8	P
USGS	09506000	2020-07-21 19:15	MST	40.5	P
USGS	09506000	2020-07-21 19:30	MST	39.8	P
USGS	09506000	2020-07-21 19:45	MST	39.8	P
USGS	09506000	2020-07-21 20:00	MST	39.8	P
USGS	09506000	2020-07-21 20:15	MST	39.8	P
USGS	09506000	2020-07-21 20:30	MST	39.8	P
USGS	09506000	2020-07-21 20:45	MST	39.8	P
USGS	09506000	2020-07-21 21:00	MST	39.8	P
USGS	09506000	2020-07-21 21:15	MST	39.8	P
USGS	09506000	2020-07-21 21:30	MST	39.8	P
USGS	09506000	2020-07-21 21:45	MST	39.8	P
USGS	09506000	2020-07-21 22:00	MST	39.8	P
USGS	09506000	2020-07-21 22:15	MST	39.8	P
USGS	09506000	2020-07-21 22:30	MST	39.8	P
USGS	09506000	2020-07-21 22:45	MST	39.8	P
USGS	09506000	2020-07-21 23:00	MST	39.8	P
USGS	09506000	2020-07-21 23:15	MST	40.5	P
USGS	09506000	2020-07-21 23:30	MST	40.5	P
USGS	09506000	2020-07-21 23:45	MST	40.5	P
USGS	09506000	2020-07-22 00:00	MST	40.5	P
USGS	09506000	2020-07-22 00:15	MST	41.1	P
USGS	09506000	2020-07-22 00:30	MST	40.5	P
USGS	09506000	2020-07-22 00:45	MST	40.5	P
USGS	09506000	2020-07-22 01:00	MST	40.5	P
USGS	09506000	2020-07-22 01:15	MST	41.1	P
USGS	09506000	2020-07-22 01:30	MST	41.1	P
USGS	09506000	2020-07-22 01:45	MST	41.1	P
USGS	09506000	2020-07-22 02:00	MST	41.1	P
USGS	09506000	2020-07-22 02:15	MST	41.1	P
USGS	09506000	2020-07-22 02:30	MST	41.1	P
USGS	09506000	2020-07-22 02:45	MST	41.1	P
USGS	09506000	2020-07-22 03:00	MST	41.1	P
USGS	09506000	2020-07-22 03:15	MST	41.1	P
USGS	09506000	2020-07-22 03:30	MST	41.8	P
USGS	09506000	2020-07-22 03:45	MST	41.8	P
USGS	09506000	2020-07-22 04:00	MST	41.8	P
USGS	09506000	2020-07-22 04:15	MST	41.8	P
USGS	09506000	2020-07-22 04:30	MST	41.8	P
USGS	09506000	2020-07-22 04:45	MST	41.8	P
USGS	09506000	2020-07-22 05:00	MST	42.4	P
USGS	09506000	2020-07-22 05:15	MST	42.4	P
USGS	09506000	2020-07-22 05:30	MST	42.4	P
USGS	09506000	2020-07-22 05:45	MST	42.4	P
USGS	09506000	2020-07-22 06:00	MST	42.4	P
USGS	09506000	2020-07-22 06:15	MST	42.4	P
USGS	09506000	2020-07-22 06:30	MST	42.4	P
USGS	09506000	2020-07-22 06:45	MST	42.4	P
USGS	09506000	2020-07-22 07:00	MST	42.4	P
USGS	09506000	2020-07-22 07:15	MST	43.1	P
USGS	09506000	2020-07-22 07:30	MST	43.1	P
USGS	09506000	2020-07-22 07:45	MST	43.8	P
USGS	09506000	2020-07-22 08:00	MST	43.8	P
USGS	09506000	2020-07-22 08:15	MST	43.8	P
USGS	09506000	2020-07-22 08:30	MST	44.4	P
USGS	09506000	2020-07-22 08:45	MST	44.4	P
USGS	09506000	2020-07-22 09:00	MST	44.4	P
USGS	09506000	2020-07-22 09:15	MST	45.1	P
USGS	09506000	2020-07-22 09:30	MST	45.1	P
USGS	09506000	2020-07-22 09:45	MST	45.1	P
USGS	09506000	2020-07-22 10:00	MST	45.1	P
USGS	09506000	2020-07-22 10:15	MST	45.1	P
USGS	09506000	2020-07-22 10:30	MST	45.1	P
USGS	09506000	2020-07-22 10:45	MST	45.1	P
USGS	09506000	2020-07-22 11:00	MST	45.8	P
USGS	09506000	2020-07-22 11:15	MST	45.8	P
USGS	09506000	2020-07-22 11:30	MST	45.8	P
USGS	09506000	2020-07-22 11:45	MST	45.8	P
USGS	09506000	2020-07-22 12:00	MST	45.8	P
USGS	09506000	2020-07-22 12:15	MST	45.8	P
USGS	09506000	2020-07-22 12:30	MST	46.5	P
USGS	09506000	2020-07-22 12:45	MST	46.5	P
USGS	09506000	2020-07-22 13:00	MST	46.5	P
USGS	09506000	2020-07-22 13:15	MST	46.5	P
USGS	09506000	2020-07-22 13:30	MST	46.5	P
USGS	09506000	2020-07-22 13:45	MST	46.5	P
USGS	09506000	2020-07-22 14:00	MST	46.5	P
USGS	09506000	2020-07-22 14:15	MST	46.5	P
USGS	09506000	2020-07-22 14:30	MST	46.5	P
USGS	09506000	2020-07-22 14:45	MST	46.5	P
USGS	09506000	2020-07-22 15:00	MST	46.5	P
USGS	09506000	2020-07-22 15:15	MST	46.5	P
USGS	09506000	2020-07-22 15:30	MST	46.5	P
USGS	09506000	2020-07-22 15:45	MST	46.5	P
USGS	09506000	2020-07-22 16:00	MST	46.5	P
USGS	09506000	2020-07-22 16:15	MST	45.1	P
USGS	09506000	2020-07-22 16:30	MST	46.5	P
USGS	09506000	2020-07-22 16:45	MST	46.5	P
USGS	09506000	2020-07-22 17:00	MST	46.5	P
USGS	09506000	2020-07-22 17:15	MST	46.5	P
USGS	09506000	2020-07-22 17:30	MST	46.5	P
USGS	09506000	2020-07-22 17:45	MST	46.5	P
USGS	09506000	2020-07-22 18:00	MST	46.5	P
USGS	09506000	2020-07-22 18:15	MST	46.5	P
USGS	09506000	2020-07-22 18:30	MST	46.5	P
USGS	09506000	2020-07-22 18:45	MST	45.8	P
USGS	09506000	2020-07-22 19:00	MST	46.5	P
USGS	09506000	2020-07-22 19:15	MST	46.5	P
USGS	09506000	2020-07-22 19:30	MST	45.8	P
USGS	09506000	2020-07-22 19:45	MST	45.8	P
USGS	09506000	2020-07-22 20:00	MST	46.5	P
USGS	09506000	2020-07-22 20:15	MST	46.5	P
USGS	09506000	2020-07-22 20:30	MST	46.5	P
USGS	09506000	2020-07-22 20:45	MST	46.5	P
USGS	09506000	2020-07-22 21:00	MST	45.8	P
USGS	09506000	2020-07-22 21:15	MST	45.8	P
USGS	09506000	2020-07-22 21:30	MST	45.8	P
USGS	09506000	2020-07-22 21:45	MST	45.8	P
USGS	09506000	2020-07-22 22:00	MST	45.8	P
USGS	09506000	2020-07-22 22:15	MST	46.5	P
USGS	09506000	2020-07-22 22:30	MST	46.5	P
USGS	09506000	2020-07-22 22:45	MST	46.5	P
USGS	09506000	2020-07-22 23:00	MST	46.5	P
USGS	09506000	2020-07-22 23:15	MST	46.5	P
USGS	09506000	2020-07-22 23:30	MST	46.5	P
USGS	09506000	2020-07-22 23:45	MST	46.5	P
USGS	09506000	2020-07-23 00:00	MST	46.5	P
USGS	09506000	2020-07-23 00:15	MST	46.5	P
USGS	09506000	2020-07-23 00:30	MST	46.5	P
USGS	09506000	2020-07-23 00:45	MST	46.5	P
USGS	09506000	2020-07-23 01:00	MST	46.5	P
USGS	09506000	2020-07-23 01:15	MST	46.5	P
USGS	09506000	2020-07-23 01:30	MST	46.5	P
USGS	09506000	2020-07-23 01:45	MST	46.5	P
USGS	09506000	2020-07-23 02:00	MST	46.5	P
USGS	09506000	2020-07-23 02:15	MST	46.5	P
USGS	09506000	2020-07-23 02:30	MST	47.2	P
USGS	09506000	2020-07-23 02:45	MST	47.2	P
USGS	09506000	2020-07-23 03:00	MST	47.9	P
USGS	09506000	2020-07-23 03:15	MST	47.9	P
USGS	09506000	2020-07-23 03:30	MST	47.9	P
USGS	09506000	2020-07-23 03:45	MST	48.7	P
USGS	09506000	2020-07-23 04:00	MST	47.9	P
USGS	09506000	2020-07-23 04:15	MST	47.9	P
USGS	09506000	2020-07-23 04:30	MST	47.9	P
USGS	09506000	2020-07-23 04:45	MST	48.7	P
USGS	09506000	2020-07-23 05:00	MST	48.7	P
USGS	09506000	2020-07-23 05:15	MST	48.7	P
USGS	09506000	2020-07-23 05:30	MST	48.7	P
USGS	09506000	2020-07-23 05:45	MST	48.7	P
USGS	09506000	2020-07-23 06:00	MST	48.7	P
USGS	09506000	2020-07-23 06:15	MST	48.7	P
USGS	09506000	2020-07-23 06:30	MST	48.7	P
USGS	09506000	2020-07-23 06:45	MST	48.7	P
USGS	09506000	2020-07-23 07:00	MST	48.7	P
USGS	09506000	2020-07-23 07:15	MST	48.7	P
USGS	09506000	2020-07-23 07:30	MST	48.7	P
USGS	09506000	2020-07-23 07:45	MST	48.7	P
USGS	09506000	2020-07-23 08:00	MST	48.7	P
USGS	09506000	2020-07-23 08:15	MST	48.7	P
USGS	09506000	2020-07-23 08:30	MST	49.4	P
USGS	09506000	2020-07-23 08:45	MST	49.4	P
USGS	09506000	2020-07-23 09:00	MST	48.7	P
USGS	09506000	2020-07-23 09:15	MST	49.4	P
USGS	09506000	2020-07-23 09:30	MST	49.4	P
USGS	09506000	2020-07-23 09:45	MST	49.4	P
USGS	09506000	2020-07-23 10:00	MST	49.4	P
USGS	09506000	2020-07-23 10:15	MST	49.4	P
USGS	09506000	2020-07-23 10:30	MST	49.4	P
USGS	09506000	2020-07-23 10:45	MST	49.4	P
USGS	09506000	2020-07-23 11:00	MST	49.4	P
USGS	09506000	2020-07-23 11:15	MST	49.4	P
USGS	09506000	2020-07-23 11:30	MST	49.4	P
USGS	09506000	2020-07-23 11:45	MST	49.4	P
USGS	09506000	2020-07-23 12:00	MST	49.4	P
USGS	09506000	2020-07-23 12:15	MST	49.4	P
USGS	09506000	2020-07-23 12:30	MST	49.4	P
USGS	09506000	2020-07-23 12:45	MST	50.1	P
USGS	09506000	2020-07-23 13:00	MST	50.1	P
USGS	09506000	2020-07-23 13:15	MST	50.1	P
USGS	09506000	2020-07-23 13:30	MST	50.9	P
USGS	09506000	2020-07-23 13:45	MST	50.9	P
USGS	09506000	2020-07-23 14:00	MST	50.9	P
USGS	09506000	2020-07-23 14:15	MST	50.9	P
USGS	09506000	2020-07-23 14:30	MST	50.9	P
USGS	09506000	2020-07-23 14:45	MST	50.9	P
USGS	09506000	2020-07-23 15:00	MST	50.9	P
USGS	09506000	2020-07-23 15:15	MST	50.9	P
USGS	09506000	2020-07-23 15:30	MST	50.9	P
USGS	09506000	2020-07-23 15:45	MST	50.9	P
USGS	09506000	2020-07-23 16:00	MST	50.9	P
USGS	09506000	2020-07-23 16:15	MST	50.9	P
USGS	09506000	2020-07-23 16:30	MST	50.9	P
USGS	09506000	2020-07-23 16:45	MST	51.6	P
USGS	09506000	2020-07-23 17:00	MST	51.6	P
USGS	09506000	2020-07-23 17:15	MST	51.6	P
USGS	09506000	2020-07-23 17:30	MST	51.6	P
USGS	09506000	2020-07-23 17:45	MST	51.6	P
USGS	09506000	2020-07-23 18:00	MST	51.6	P
USGS	09506000	2020-07-23 18:15	MST	52.4	P
USGS	09506000	2020-07-23 18:30	MST	52.4	P
USGS	09506000	2020-07-23 18:45	MST	52.4	P
USGS	09506000	2020-07-23 19:00	MST	52.4	P
USGS	09506000	2020-07-23 19:15	MST	52.4	P
USGS	09506000	2020-07-23 19:30	MST	52.4	P
USGS	09506000	2020-07-23 19:45	MST	52.4	P
USGS	09506000	2020-07-23 20:00	MST	52.4	P
USGS	09506000	2020-07-23 20:15	MST	52.4	P
USGS	09506000	2020-07-23 20:30	MST	52.4	P
USGS	09506000	2020-07-23 20:45	MST	52.4	P
USGS	09506000	2020-07-23 21:00	MST	52.4	P
USGS	09506000	2020-07-23 21:15	MST	53.1	P
USGS	09506000	2020-07-23 21:30	MST	53.1	P
USGS	09506000	2020-07-23 21:45	MST	53.1	P
USGS	09506000	2020-07-23 22:00	MST	53.1	P
USGS	09506000	2020-07-23 22:15	MST	53.1	P
USGS	09506000	2020-07-23 22:30	MST	53.1	P
USGS	09506000	2020-07-23 22:45	MST	53.1	P
USGS	09506000	2020-07-23 23:00	MST	52.4	P
USGS	09506000	2020-07-23 23:15	MST	52.4	P
USGS	09506000	2020-07-23 23:30	MST	52.4	P
USGS	09506000	2020-07-23 23:45	MST	52.4	P
USGS	09506000	2020-07-24 00:00	MST	52.4	P
USGS	09506000	2020-07-24 00:15	MST	52.4	P
USGS	09506000	2020-07-24 00:30	MST	52.4	P
USGS	09506000	2020-07-24 00:45	MST	52.4	P
USGS	09506000	2020-07-24 01:00	MST	52.4	P
USGS	09506000	2020-07-24 01:15	MST	52.4	P
USGS	09506000	2020-07-24 01:30	MST	52.4	P
USGS	09506000	2020-07-24 01:45	MST	52.4	P
USGS	09506000	2020-07-24 02:00	MST	52.4	P
USGS	09506000	2020-07-24 02:15	MST	53.2	P
USGS	09506000	2020-07-24 02:30	MST	53.2	P
USGS	09506000	2020-07-24 02:45	MST	53.9	P
USGS	09506000	2020-07-24 03:00	MST	53.9	P
USGS	09506000	2020-07-24 03:15	MST	53.9	P
USGS	09506000	2020-07-24 03:30	MST	54.7	P
USGS	09506000	2020-07-24 03:45	MST	54.7	P
USGS	09506000	2020-07-24 04:00	MST	55.5	P
USGS	09506000	2020-07-24 04:15	MST	55.5	P
USGS	09506000	2020-07-24 04:30	MST	55.5	P
USGS	09506000	2020-07-24 04:45	MST	55.5	P
USGS	09506000	2020-07-24 05:00	MST	56.3	P
USGS	09506000	2020-07-24 05:15	MST	56.3	P
USGS	09506000	2020-07-24 05:30	MST	56.3	P
USGS	09506000	2020-07-24 05:45	MST	56.3	P
USGS	09506000	2020-07-24 06:00	MST	57.1	P
USGS	09506000	2020-07-24 06:15	MST	57.1	P
USGS	09506000	2020-07-24 06:30	MST	57.1	P
USGS	09506000	2020-07-24 06:45	MST	57.1	P
USGS	09506000	2020-07-24 07:00	MST	57.9	P
USGS	09506000	2020-07-24 07:15	MST	57.9	P
USGS	09506000	2020-07-24 07:30	MST	58.7	P
USGS	09506000	2020-07-24 07:45	MST	58.7	P
